id,source,category,title,project_name,project_num,pub_date,purchaser,agency,winner,win_amount,win_date,address,province,city,county,metadata
ZHON_000028,zhongbiao,未知,厦门市公安局巡特警支队物业管理服务结果公告（采购包1）,厦门市公安局巡特警支队物业管理服务,[350201]AFX[GK]2025005,2025/12/29,厦门市公安局巡特警支队,厦门市丰信采购招标有限公司,厦门住总物业管理有限公司,6030000,未知,福建省,福建省,厦门市,思明区,"{""address"": ""福建省"", ""agency"": ""厦门市丰信采购招标有限公司"", ""city"": ""厦门市"", ""contract_number"": ""[350201]AFX[GK]2025005"", ""contract_sign_date"": ""2025年12月29日 18:42"", ""county"": ""思明区"", ""file_name"": ""zhongbiao_1767007500_5.txt"", ""id"": 63.0, ""industry"": ""服务业"", ""main_target_name"": ""报价明细内容"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""江头台湾街天地花园C座6楼 代理机构联系方式: 0592-5575766、0592-5528542"", ""performance_info"": ""单位"", ""procurement_method"": ""公开招标"", ""project_name"": ""厦门市公安局巡特警支队物业管理服务"", ""project_num"": ""[350201]AFX[GK]2025005"", ""province"": ""福建省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""厦门市公安局巡特警支队"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""厦门市思明区屿后南里223号翔辉大厦5楼"", ""supplier_contact"": ""富梅、张宝丽"", ""title"": ""厦门市公安局巡特警支队物业管理服务结果公告（采购包1）"", ""win_amount"": ""6030000"", ""winner"": ""厦门住总物业管理有限公司""}"
ZHON_000029,zhongbiao,未知,2025年度土地供应相关工作技术服务中标成交公告,2025年度土地供应相关工作技术服务中标成交公告,未知,2025/12/29,襄阳市自然资源和城乡建设局本级,未知,襄阳市测绘研究院,54.2,未知,湖北省,湖北省,襄阳市,樊城区,"{""address"": ""湖北省"", ""buyer_contact"": ""0710-3527705"", ""city"": ""襄阳市"", ""contract_sign_date"": ""2025年12月29日 18:42"", ""county"": ""樊城区"", ""file_name"": ""zhongbiao_1767007503_6.txt"", ""id"": 64.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 13207242655"", ""performance_info"": ""自合同签订之日起至2026年5月31日"", ""procurement_method"": ""公开招标"", ""project_name"": ""2025年度土地供应相关工作技术服务中标成交公告"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""襄阳市自然资源和城乡建设局本级"", ""source"": ""zhongbiao"", ""specs"": ""详见采购文件"", ""stage"": ""成交公告"", ""supplier_address"": ""湖北省襄阳市樊城区中原路22号"", ""supplier_contact"": ""李工"", ""title"": ""2025年度土地供应相关工作技术服务中标成交公告"", ""win_amount"": ""54.20"", ""winner"": ""襄阳市测绘研究院""}"
ZHON_000030,zhongbiao,未知,2025年汉中市消防救援支队消防救援装备暨储备物资采购项目（第四批次）第一标段中标公告,2025年汉中市消防救援支队消防救援装备暨储备物资采购项目（第四批次）,汉采HW[2025]29号,2025/12/29,汉中市消防救援支队,未知,陕西沃能电子科技有限公司,284500,未知,陕西省,陕西省,西安市,雁塔区,"{""address"": ""陕西省"", ""buyer_address"": ""陕西省汉中市汉台区兴汉路182号博望三路西侧"", ""buyer_contact"": ""18829862560"", ""city"": ""西安市"", ""contract_number"": ""汉采HW[2025]29号"", ""contract_sign_date"": ""2025年12月29日 18:40"", ""county"": ""雁塔区"", ""file_name"": ""zhongbiao_1767007512_9.txt"", ""id"": 67.0, ""industry"": ""安全防护"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 0916-2109082"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""2025年汉中市消防救援支队消防救援装备暨储备物资采购项目（第四批次）"", ""project_num"": ""汉采HW[2025]29号"", ""province"": ""陕西省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""汉中市消防救援支队"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""陕西省西安市雁塔区太白南路6号嘉天广场（嘉天国际）第1幢3单元22层32206号"", ""supplier_contact"": ""张伟"", ""title"": ""2025年汉中市消防救援支队消防救援装备暨储备物资采购项目（第四批次）第一标段中标公告"", ""win_amount"": ""284500"", ""winner"": ""陕西沃能电子科技有限公司""}"
ZHON_000031,zhongbiao,未知,四川省妇女联合会四川省妇女儿童中心儿童体验馆2期中标（成交）结果公告,四川省妇女儿童中心儿童体验馆2期,N5100012025004116,2025/12/29,四川省妇女联合会,未知,四川金夷建筑工程有限责任公司,5676453.35,未知,四川省,四川省,未知,新都区,"{""address"": ""四川省"", ""contract_number"": ""N5100012025004116"", ""contract_sign_date"": ""2025年12月29日 18:39"", ""county"": ""新都区"", ""file_name"": ""zhongbiao_1767007514_10.txt"", ""id"": 68.0, ""industry"": ""其他"", ""main_target_name"": ""品牌"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""四川省妇女儿童中心儿童体验馆2期"", ""project_num"": ""N5100012025004116"", ""province"": ""四川省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""四川省妇女联合会"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""四川省新都区保利狮子湖檀香郡7栋附103号"", ""supplier_contact"": ""项目负责：刘沐晨、喻宇；质控审核：宋伟；项目执行：文荟尧；询问、质疑、投诉受理：李静怡"", ""title"": ""四川省妇女联合会四川省妇女儿童中心儿童体验馆2期中标（成交）结果公告"", ""win_amount"": ""5676453.35"", ""winner"": ""四川金夷建筑工程有限责任公司""}"
ZHON_000032,zhongbiao,未知,罗源县防汛应急抢险排水设备采购结果公告（采购包1）,罗源县防汛应急抢险排水设备采购,[350123]MZZJ[GK]2025001,2025/12/29,罗源县住房和城乡建设局,福建省闽咨造价咨询有限公司,长沙金阳华汛专用汽车制造有限公司,1900000,未知,福建省,湖南省,未知,长沙县,"{""address"": ""福建省"", ""agency"": ""福建省闽咨造价咨询有限公司"", ""contract_number"": ""[350123]MZZJ[GK]2025001"", ""contract_sign_date"": ""2025年12月29日 18:35"", ""county"": ""长沙县"", ""file_name"": ""zhongbiao_1767007518_11.txt"", ""id"": 69.0, ""industry"": ""设备采购"", ""main_target_name"": ""报价明细内容"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""福州市五四路158号环球广场B区13层 代理机构联系方式: 0591-87677863"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""罗源县防汛应急抢险排水设备采购"", ""project_num"": ""[350123]MZZJ[GK]2025001"", ""province"": ""湖南省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""罗源县住房和城乡建设局"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""湖南省长沙县榔梨街道榔梨产业园101"", ""supplier_contact"": ""俞立燊、游秀敏、郑文华"", ""title"": ""罗源县防汛应急抢险排水设备采购结果公告（采购包1）"", ""win_amount"": ""1900000"", ""winner"": ""长沙金阳华汛专用汽车制造有限公司""}"
ZHON_000033,zhongbiao,未知,武汉市第二社会福利院2026年食材配送服务项目中标结果公告,武汉市第二社会福利院2026年食材配送服务项目中标结果公告,未知,2025/12/29,武汉市第二社会福利院,未知,中百仓储超市有限公司,87,未知,湖北省,湖北省,武汉市,硚口区,"{""address"": ""湖北省"", ""buyer_contact"": ""027-87902222"", ""city"": ""武汉市"", ""contract_sign_date"": ""2025年12月29日 18:35"", ""county"": ""硚口区"", ""file_name"": ""zhongbiao_1767007519_12.txt"", ""id"": 70.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 027-63492903"", ""performance_info"": ""2026年1月1日至2026年12月31日"", ""procurement_method"": ""公开招标"", ""project_name"": ""武汉市第二社会福利院2026年食材配送服务项目中标结果公告"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""武汉市第二社会福利院"", ""source"": ""zhongbiao"", ""specs"": ""湖北省"", ""stage"": ""中标结果公告"", ""supplier_address"": ""湖北省武汉市硚口区硚口区古田二路8栋2-6层"", ""supplier_contact"": ""杨经理、胡经理、严经理"", ""title"": ""武汉市第二社会福利院2026年食材配送服务项目中标结果公告"", ""win_amount"": ""87"", ""winner"": ""中百仓储超市有限公司""}"
ZHON_000034,zhongbiao,未知,南涧县城环境卫生、园林绿化及乡镇集镇所在地生活垃圾转运市场化运营项目中标结果公告,南涧县城环境卫生、园林绿化及乡镇集镇所在地生活垃圾转运市场化运营项目,DLZC2025-G3-01179-DLMY-0007,2025/12/29,南涧彝族自治县环境卫生管理站,未知,大理绿铭环境发展有限公司,2365.14,未知,云南省,云南省,理州大理市,未知,"{""address"": ""云南省"", ""buyer_address"": ""南涧县南涧镇金龙路81号"", ""buyer_contact"": ""0872-8521105"", ""city"": ""理州大理市"", ""contract_number"": ""DLZC2025-G3-01179-DLMY-0007"", ""contract_sign_date"": ""2025年12月29日 18:33"", ""file_name"": ""zhongbiao_1767007534_14.txt"", ""id"": 72.0, ""industry"": ""医疗健康"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""南涧县南涧镇彩云路50号 代理机构联系方式: 13988503928"", ""performance_info"": ""3年（2026年至2028年，具体以合同签订时间为准）。"", ""procurement_method"": ""公开招标"", ""project_name"": ""南涧县城环境卫生、园林绿化及乡镇集镇所在地生活垃圾转运市场化运营项目"", ""project_num"": ""DLZC2025-G3-01179-DLMY-0007"", ""province"": ""云南省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""南涧彝族自治县环境卫生管理站"", ""source"": ""zhongbiao"", ""specs"": ""实施范围：弥渡方向至弥渡交界处，巍山方向至金顶庄，公郎方向至南涧南收费站，宝华方向至生活垃圾填埋场，得胜工业园区至新云能南涧配气站，西山村至清华书院旁大桥，安定方向包括安定、碱坝、小菜园等村等（除“一廊两园”以外部分）。垃圾转运范围包括县城及7个乡镇集镇所在地。"", ""supplier_address"": ""云南省大理州大理市大理镇南环路抽水站"", ""supplier_contact"": ""段金芬"", ""title"": ""南涧县城环境卫生、园林绿化及乡镇集镇所在地生活垃圾转运市场化运营项目中标结果公告"", ""win_amount"": ""2365.14"", ""winner"": ""大理绿铭环境发展有限公司""}"
ZHON_000035,zhongbiao,未知,武汉铁路公安局襄阳公安处转制后退休民警2026年春节慰问物资采购中标公告,武汉铁路公安局襄阳公安处转制后退休民警2026年春节慰问物资采购,HBCZ-2403030514-254147,2025/12/29,武汉铁路公安局,未知,湖北省荣汇园食品有限公司,150150,未知,湖北省,湖北省,襄阳市,谷城县,"{""address"": ""湖北省"", ""buyer_address"": ""湖北省襄阳市樊城区中原路3号"", ""buyer_contact"": ""0710-3023268"", ""city"": ""襄阳市"", ""contract_number"": ""HBCZ-2403030514-254147"", ""contract_sign_date"": ""2025年12月29日 18:33"", ""county"": ""谷城县"", ""file_name"": ""zhongbiao_1767007537_15.txt"", ""id"": 73.0, ""industry"": ""交通运输"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 027-87816666"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""武汉铁路公安局襄阳公安处转制后退休民警2026年春节慰问物资采购"", ""project_num"": ""HBCZ-2403030514-254147"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""武汉铁路公安局"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""襄阳市谷城县城关镇后后街22号"", ""supplier_contact"": ""王工、韩工"", ""title"": ""武汉铁路公安局襄阳公安处转制后退休民警2026年春节慰问物资采购中标公告"", ""win_amount"": ""150150"", ""winner"": ""湖北省荣汇园食品有限公司""}"
ZHON_000036,zhongbiao,未知,LED电影放映大屏结果公告（采购包1）,LED电影放映大屏,[350181]JJXM[GK]2025004,2025/12/29,福清市退役军人事务局,福建嘉建项目管理有限公司,福建知源天创信息科技有限公司,798600,未知,福建省,福建省,福州市,台江区,"{""address"": ""福建省"", ""agency"": ""福建嘉建项目管理有限公司"", ""city"": ""福州市"", ""contract_number"": ""[350181]JJXM[GK]2025004"", ""contract_sign_date"": ""2025年12月29日 18:31"", ""county"": ""台江区"", ""file_name"": ""zhongbiao_1767007540_16.txt"", ""id"": 74.0, ""industry"": ""其他"", ""main_target_name"": ""报价明细内容"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""福建省福州市闽侯县上街镇高新大道66号清华紫光浦上商业小镇B1#楼1010 代理机构联系方式: 18850722633"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""LED电影放映大屏"", ""project_num"": ""[350181]JJXM[GK]2025004"", ""province"": ""福建省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""福清市退役军人事务局"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""福建省福州市台江区洋中街道洋中东路东侧融信洋中城地块十二3#楼14层"", ""supplier_contact"": ""严时丽、吴莉萍、张丕平"", ""title"": ""LED电影放映大屏结果公告（采购包1）"", ""win_amount"": ""798600"", ""winner"": ""福建知源天创信息科技有限公司""}"
ZHON_000037,zhongbiao,未知,执法记录采集设备采购项目结果公告,执法记录采集设备采购项目,未知,2025/12/29,执法现场记录采集设备,执法现场记录采集设备,联通数字科技有限公司辽宁省分公司,632000,未知,辽宁省,辽宁省,未知,沈抚示范区,"{""address"": ""辽宁省"", ""agency"": ""执法现场记录采集设备"", ""buyer_contact"": ""18342749989"", ""contract_sign_date"": ""2025年12月29日 18:30"", ""county"": ""沈抚示范区"", ""file_name"": ""zhongbiao_1767007542_17.txt"", ""id"": 75.0, ""industry"": ""设备采购"", ""main_target_name"": ""设备"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 0427-3550139"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""执法记录采集设备采购项目"", ""province"": ""辽宁省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""执法现场记录采集设备"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""辽宁省沈抚示范区同城二路118号"", ""supplier_contact"": ""许金龙"", ""title"": ""执法记录采集设备采购项目结果公告"", ""win_amount"": ""632000"", ""winner"": ""联通数字科技有限公司辽宁省分公司""}"
ZHON_000038,zhongbiao,未知,武汉市汉阳区人民政府建桥街道办事处2026年环卫清扫保洁服务项目结果公告,武汉市汉阳区人民政府建桥街道办事处2026年环卫清扫保洁服务项目结果公告,未知,2025/12/29,武汉市汉阳区人民政府建桥街道办事处,未知,武汉融合通实业有限公司,457.68,未知,湖北省,湖北省,武汉市,汉阳区,"{""address"": ""湖北省"", ""buyer_contact"": ""84799039"", ""city"": ""武汉市"", ""contract_sign_date"": ""2025年12月29日 18:28"", ""county"": ""汉阳区"", ""file_name"": ""zhongbiao_1767007556_20.txt"", ""id"": 78.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 18607162069"", ""performance_info"": ""合同签订后至2026年12月31日"", ""procurement_method"": ""公开招标"", ""project_name"": ""武汉市汉阳区人民政府建桥街道办事处2026年环卫清扫保洁服务项目结果公告"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""武汉市汉阳区人民政府建桥街道办事处"", ""source"": ""zhongbiao"", ""specs"": ""满足招标文件要求"", ""stage"": ""结果公告"", ""supplier_address"": ""湖北省武汉市汉阳区归元寺路8号远洋东方境世界观1a地块7号楼（公寓）2层（7）商号"", ""supplier_contact"": ""何舒婕、戴伟红、徐硕、胡添"", ""title"": ""武汉市汉阳区人民政府建桥街道办事处2026年环卫清扫保洁服务项目结果公告"", ""win_amount"": ""457.68"", ""winner"": ""武汉融合通实业有限公司""}"
ZHON_000039,zhongbiao,未知,武汉理工大学2026年生日慰问品提货劵中标公告,武汉理工大学2026年生日慰问品提货劵,WUTF2025100050（HBZSZB-2025-96093）,2025/12/29,武汉理工大学,未知,武汉中商超市连锁有限公司,1920000,未知,湖北省,湖北省,武汉市,武昌区,"{""address"": ""湖北省"", ""buyer_address"": ""洪山区珞狮南路122号"", ""buyer_contact"": ""何老师 027-87645256"", ""city"": ""武汉市"", ""contract_number"": ""WUTF2025100050（HBZSZB-2025-96093）"", ""contract_sign_date"": ""2025年12月29日 18:27"", ""county"": ""武昌区"", ""file_name"": ""zhongbiao_1767007582_4.txt"", ""id"": 82.0, ""industry"": ""其他"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 魏进京、罗姣娥、何泰、陈家新  027-82867181"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""武汉理工大学2026年生日慰问品提货劵"", ""project_num"": ""WUTF2025100050（HBZSZB-2025-96093）"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""武汉理工大学"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""武汉市武昌区南湖街南湖中央花园购物中心A区1层1号"", ""supplier_contact"": ""魏进京、罗姣娥、何泰、陈家新"", ""title"": ""武汉理工大学2026年生日慰问品提货劵中标公告"", ""win_amount"": ""1920000"", ""winner"": ""武汉中商超市连锁有限公司""}"
ZHON_000040,zhongbiao,未知,实验室设备一批结果公告（采购包1）,实验室设备一批,[350001]ZXFZ[GK]2025078,2025/12/29,福州大学附属省立医院,福建省智信招标有限公司,福州合一电子科技有限公司,555200,未知,福建省,福建省,福州市,晋安区,"{""address"": ""福建省"", ""agency"": ""福建省智信招标有限公司"", ""city"": ""福州市"", ""contract_number"": ""[350001]ZXFZ[GK]2025078"", ""contract_sign_date"": ""2025年12月29日 18:26"", ""county"": ""晋安区"", ""file_name"": ""zhongbiao_1767007592_7.txt"", ""id"": 85.0, ""industry"": ""设备采购"", ""main_target_name"": ""报价明细内容"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""福州市鼓楼区五四路159号世界金龙大厦第14层A、C1单元 代理机构联系方式: 丁双双、张小青、廖丽松、张博艺、0591-88318332、87616211转806"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""实验室设备一批"", ""project_num"": ""[350001]ZXFZ[GK]2025078"", ""province"": ""福建省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""福州大学附属省立医院"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""福建省福州市晋安区塔头路332号应急指挥中心大楼东栋二层"", ""supplier_contact"": ""丁双双、张小青、廖丽松、张博艺"", ""title"": ""实验室设备一批结果公告（采购包1）"", ""win_amount"": ""555200"", ""winner"": ""福州合一电子科技有限公司""}"
ZHON_000041,zhongbiao,未知,巴南区城市道路照明节能改造项目（服务）(BNQ25C00075)中标（成交）结果公告,巴南区城市道路照明节能改造项目（服务）,未知,2025/12/29,重庆市巴南区城市管理局,重庆爱采招标代理有限公司,重庆润兴数智能源科技有限公司,61,未知,重庆市,重庆市,重庆市,巴南区,"{""address"": ""重庆市"", ""agency"": ""重庆爱采招标代理有限公司"", ""buyer_address"": ""重庆市巴南区新农街50号"", ""city"": ""重庆市"", ""contract_sign_date"": ""2025年12月29日 18:25"", ""county"": ""巴南区"", ""file_name"": ""zhongbiao_1767007599_9.txt"", ""id"": 87.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""重庆市巴南区李渡路59号（李家沱大融城B4栋）2-1、2-2"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""巴南区城市道路照明节能改造项目（服务）"", ""province"": ""重庆市"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""重庆市巴南区城市管理局"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""重庆市巴南区界石镇东城大道1892号6-1"", ""supplier_contact"": ""罗老师"", ""title"": ""巴南区城市道路照明节能改造项目（服务）(BNQ25C00075)中标（成交）结果公告"", ""win_amount"": ""61"", ""winner"": ""重庆润兴数智能源科技有限公司""}"
ZHON_000042,zhongbiao,未知,元江县因远镇中心卫生院云南省重点中心卫生院提质建设项目医疗设备采购项目中标公告,元江县因远镇中心卫生院云南省重点中心卫生院提质建设项目医疗设备采购项目,YXZC2025-G1-00990-YNRY-0036,2025/12/29,元江县因远镇中心卫生院,未知,四川物产中大医药有限公司,94.38,未知,云南省,四川省,成都市,武侯区,"{""address"": ""云南省"", ""buyer_address"": ""元江县因远镇中心卫生院"", ""buyer_contact"": ""0877-6164388"", ""city"": ""成都市"", ""contract_number"": ""YXZC2025-G1-00990-YNRY-0036"", ""contract_sign_date"": ""2025年12月29日 18:23"", ""county"": ""武侯区"", ""file_name"": ""zhongbiao_1767007615_11.txt"", ""id"": 89.0, ""industry"": ""医疗健康"", ""main_target_name"": ""设备"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""玉溪市红塔区临岸三千城千溪园33单元1704室 代理机构联系方式: 13988413787"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""元江县因远镇中心卫生院云南省重点中心卫生院提质建设项目医疗设备采购项目"", ""project_num"": ""YXZC2025-G1-00990-YNRY-0036"", ""province"": ""四川省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""元江县因远镇中心卫生院"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""四川省成都市武侯区人民南路四段46号附1号2栋12楼1201号自编号4号、5号"", ""supplier_contact"": ""方芳"", ""title"": ""元江县因远镇中心卫生院云南省重点中心卫生院提质建设项目医疗设备采购项目中标公告"", ""win_amount"": ""94.38"", ""winner"": ""四川物产中大医药有限公司""}"
ZHON_000043,zhongbiao,未知,博州边境管理支队2026年物业服务采购项目中标结果公告,博州边境管理支队2026年物业服务采购项目,XJRBGKCG2025-054,2025/12/29,博州边境管理支队,未知,博州阳光兴盛物业管理有限公司,8806800,未知,新疆维吾尔自治区,新疆,博州博乐市,维吾尔自治区,"{""address"": ""新疆维吾尔自治区"", ""buyer_address"": ""新疆博乐市和平路183号"", ""buyer_contact"": ""张警官  0909-2237370"", ""city"": ""博州博乐市"", ""contract_number"": ""XJRBGKCG2025-054"", ""contract_sign_date"": ""2025年12月29日 18:23"", ""county"": ""维吾尔自治区"", ""file_name"": ""zhongbiao_1767007617_12.txt"", ""id"": 90.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 张文娟   15909098674"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""博州边境管理支队2026年物业服务采购项目"", ""project_num"": ""XJRBGKCG2025-054"", ""province"": ""新疆"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""博州边境管理支队"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""新疆博州博乐市北京路274号1幢5室（农商银行旁）"", ""supplier_contact"": ""张警官"", ""title"": ""博州边境管理支队2026年物业服务采购项目中标结果公告"", ""win_amount"": ""8806800"", ""winner"": ""博州阳光兴盛物业管理有限公司""}"
ZHON_000044,zhongbiao,未知,武汉市青山区城市管理执法局青山区2025年开发边界优化规划编制结果公告,武汉市青山区城市管理执法局青山区2025年开发边界优化规划编制结果公告,未知,2025/12/29,武汉市青山区城市管理执法局,未知,武汉市自然资源保护利用中心,59.5,未知,湖北省,湖北省,武汉市,江岸区,"{""address"": ""湖北省"", ""buyer_contact"": ""027-68865378"", ""city"": ""武汉市"", ""contract_sign_date"": ""2025年12月29日 18:21"", ""county"": ""江岸区"", ""file_name"": ""zhongbiao_1767007689_15.txt"", ""id"": 93.0, ""industry"": ""其他"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 027-85809188"", ""performance_info"": ""180个日历日内完成上报自然资源主管部门的初步成果，服务期直至采购人完成验收审查为止。"", ""procurement_method"": ""公开招标"", ""project_name"": ""武汉市青山区城市管理执法局青山区2025年开发边界优化规划编制结果公告"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""武汉市青山区城市管理执法局"", ""source"": ""zhongbiao"", ""specs"": ""详见采购文件"", ""stage"": ""结果公告"", ""supplier_address"": ""武汉市江岸区三阳路13号"", ""supplier_contact"": ""姚颖、李莎、杨淇毅"", ""title"": ""武汉市青山区城市管理执法局青山区2025年开发边界优化规划编制结果公告"", ""win_amount"": ""59.50"", ""winner"": ""武汉市自然资源保护利用中心""}"
ZHON_000045,zhongbiao,未知,阳新县农业农村局本级阳新县2025年和美乡村示范带建设项目监理服务中标（成交）结果公告,阳新县农业农村局本级阳新县2025年和美乡村示范带建设项目监理服务中标（成交）结果公告,未知,2025/12/29,阳新县农业农村局本级,未知,中鸿荣造项目管理有限公司,37.6,未知,四川省,四川省,成都市,武侯区,"{""address"": ""四川省"", ""buyer_contact"": ""0714-7314030"", ""city"": ""成都市"", ""contract_sign_date"": ""2025年12月29日 18:21"", ""county"": ""武侯区"", ""file_name"": ""zhongbiao_1767007691_16.txt"", ""id"": 94.0, ""industry"": ""建筑工程"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 15107234346"", ""performance_info"": ""详见采购文件"", ""procurement_method"": ""公开招标"", ""project_name"": ""阳新县农业农村局本级阳新县2025年和美乡村示范带建设项目监理服务中标（成交）结果公告"", ""province"": ""四川省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""阳新县农业农村局本级"", ""source"": ""zhongbiao"", ""specs"": ""详见采购文件"", ""stage"": ""结果公告"", ""supplier_address"": ""四川省成都市武侯区武兴二路17号13栋3楼4号"", ""supplier_contact"": ""乐工"", ""title"": ""阳新县农业农村局本级阳新县2025年和美乡村示范带建设项目监理服务中标（成交）结果公告"", ""win_amount"": ""37.60"", ""winner"": ""中鸿荣造项目管理有限公司""}"
